"date","btc_price","btc_market_cap","btc_volume","gold_price"
2024-02-01,42583.2635466342,835421372330.644,22197944957.0785,2045.85
2024-02-02,43069.0434209368,844585195327.659,22443682768.7222,2034.15
2024-02-05,42599.3599705598,835416357159.23,11250814654.362,2018
2024-02-06,42648.4569211354,836630860392.292,18682275991.6268,2030.8
2024-02-07,43087.7874081429,845393687725.622,17131113853.2362,2041.6
2024-02-08,44247.4154154793,868672050077.77,21200879624.7354,2028.65
2024-02-09,45338.2711897895,890468166608.419,27709605138.4986,2023.5
2024-02-12,48189.8817930399,945579645769.01,13196875460.8467,2015.2
2024-02-13,50050.136094564,981463410832.964,37684440686.7089,1996.1
2024-02-14,49732.1453695535,974585308372.128,37331081151.0248,1985.1
2024-02-15,51790.1692975264,1017596576729.79,41805076939.809,2004.05
2024-02-16,51958.2302910549,1020725811639.53,31991869491.0567,1997.9
2024-02-19,52138.4857887369,1023586119011.23,17025880430.5659,2017.05
2024-02-20,51764.3131854878,1016146442771.57,22555121071.5591,2029.1
2024-02-21,52286.7937255467,1026424315285.75,34499627551.3193,2026.75
2024-02-22,51842.7567662564,1018869881156.32,30624246621.0974,2024
2024-02-23,51319.5001257027,1007314397269.41,23733644208.8086,2027.45
2024-02-26,51751.8840549346,1016549456019.33,15455098216.4826,2027.2
2024-02-27,54478.191083123,1071049856128.85,35407941475.5679,2035.05
2024-02-28,57003.5267373081,1118963733317.3,51983799587.1939,2032.45
2024-02-29,62558.5820241931,1225273849241.7,87218855804.0162,2048.05
2024-03-01,61298.2168611016,1206725326872.14,67692687247.3639,2049.8
2024-03-04,63053.1054390642,1236312176673.45,27108369390.4435,2098.05
2024-03-05,68186.6459343215,1333913436699.17,74551714626.1156,2134.4
2024-03-06,64291.5365575695,1264870242318.6,96403762012.6606,2142.85
2024-03-07,66145.9192785085,1297845751759.6,73151905042.0407,2153.45
2024-03-08,66944.8763905357,1317508010581.08,48853892626.0196,2171.2
2024-03-11,69075.6668819574,1357390358031.54,36660543917.162,2180.45
2024-03-12,72130.5530076568,1417772589113.95,66653067165.9346,2161.25
2024-03-13,71467.1735032606,1403692914139.19,64599341551.273,2168.4
2024-03-14,73097.7670269413,1436631290571.54,51906601043.5367,2160.8
2024-03-15,71420.0318014235,1403843488135.24,63073551321.7475,2163.45
2024-03-18,68425.4156564305,1344508983079.86,47190980586.5639,2158.15
2024-03-19,67708.9436093081,1331771923948.04,51101822566.7577,2154.9
2024-03-20,62132.5173787344,1223867418062.4,80179417876.4799,2157.45
2024-03-21,67819.0557068403,1332594162507.52,70836803714.9141,2170.5
2024-03-22,65535.9784484766,1287348061971.42,48393664548.0534,2171.6
2024-03-25,67310.9832681011,1323456466317.51,28098318940.4317,2176.7
2024-03-26,69938.9453020024,1371797489739.34,44820310272.6475,2179.8
2024-03-27,70082.0512247598,1375728580463.25,36257324508.5685,2192.7
2024-03-28,69435.7504030521,1360261687784.1,41441040887.8223,2214.35
2024-03-29,70710.1953486331,1390869723348.04,30455289338.4762,2214.35
2024-04-01,71246.9514406014,1401370211582.37,19723005998.215,2214.35
2024-04-02,69785.9250380237,1373784286061.35,36040088988.5387,2264.5
2024-04-03,65440.4192258716,1288360536576.55,45161133992.0907,2280.15
2024-04-04,66123.938539074,1301670235623.73,35559952961.7973,2293.5
2024-04-05,68542.1771527951,1348455954443.37,37516850709.6381,2298.55
2024-04-08,69401.9736091101,1367272232852.08,17935478429.0102,2320.25
2024-04-09,71624.18486237,1410324678268.64,33111949671.021,2356.1
2024-04-10,69158.6438120767,1361830648708.66,36488482038.8591,2333
2024-04-11,70527.8899757896,1387722485989.36,38378062633.1314,2345.65
2024-04-12,70106.6641307095,1379324055321.2,30118549149.5105,2401.5
2024-04-15,65752.6600472888,1293286386553.4,40292911692.9543,2344.2
2024-04-16,63430.5714573684,1247928896841,42796604938.0342,2369.15
2024-04-17,63720.5015874807,1253670904297.49,42157169474.3952,2390.35
2024-04-18,61328.8979886072,1207185042484.43,41123362075.9353,2382.7
2024-04-19,63461.5926951072,1249565911947.33,35901618166.4232,2379.7
2024-04-22,64936.4207567739,1279763566407.38,19592118541.1897,2334.95
2024-04-23,66841.6668520736,1317058642854.29,27748586313.2061,2328.45
2024-04-24,66406.9524439267,1306843409278.05,23232230785.2018,2320.25
2024-04-25,64279.5181285752,1265541377860.93,30939903322.0259,2318.7
2024-04-26,64486.183359159,1269387456067.62,24705345525.5708,2343.1
2024-04-29,63030.4336166819,1240724751365.88,16180294651.0466,2333.55
2024-04-30,63797.6796358996,1257159131219.06,27242983698.2123,2307
2024-05-01,60749.4720921639,1197773959985.88,39533113322.0494,2302.35
2024-05-02,58297.5740753255,1151677489315.15,51109380171.6926,2288.85
2024-05-03,59135.1733607733,1164721402399.17,28255509745.4903,2294.45
2024-05-06,64010.0086521089,1259667234461.29,18115695040.202,2294.45
2024-05-07,63172.4812955134,1244417948315.76,17917770174.278,2319.6
2024-05-08,62363.0571917186,1229336706399.35,19925137720.8495,2309.05
2024-05-09,61215.5040087919,1203918522476.54,20303831135.3731,2325.7
2024-05-10,63148.599943097,1240910691253.63,25837724247.5504,2372.45
2024-05-13,61507.0540041214,1211277523448.58,13045696108.9127,2343.8
2024-05-14,62878.7833007293,1238994152713.12,27740460083.6018,2354.85
2024-05-15,61569.1130057734,1212998352772.16,21581895152.3142,2357.5
2024-05-16,66220.5183143283,1307048849176.42,38101793065.1529,2377.4
2024-05-17,65260.8798033462,1286278919684.08,29114585833.3497,2402.6
2024-05-20,66252.7125959161,1304727108597.7,9072734600.00922,2420.3
2024-05-21,71430.2970021514,1406288649446.61,35923476641.4359,2427.3
2024-05-22,70189.8358177002,1382275470797.57,41105056578.017,2407.9
2024-05-23,69181.2008567776,1362228629448.75,31059440495.9177,2357.35
2024-05-24,67906.4653427611,1336347300306.38,39235702119.2545,2342.7
2024-05-27,68508.831108757,1349351520129.17,11243743771.1479,2342.7
2024-05-28,69367.2387175573,1366931305389.04,18983806932.4643,2350.65
2024-05-29,68316.6358804963,1347542673428.3,31278122196.185,2343.35
2024-05-30,67577.2655899596,1331734029835.33,24320692137.6204,2348.55
2024-05-31,68372.4928843409,1346147846430.12,25344376897.7169,2348.25
2024-06-03,67740.0169022248,1335930570689.71,16137350587.7504,2337.7
2024-06-04,68808.2936859055,1355484820107.09,29862293749.9107,2326
2024-06-05,70600.0111667609,1390853496950.44,31561053725.1446,2340.05
2024-06-06,71184.599430592,1400297735227.2,32560403314.9891,2360.6
2024-06-07,70759.5881930143,1394881646977.52,23612879689.561,2310.8
2024-06-10,69654.1607376036,1372556186704.5,10461044041.0802,2304.4
2024-06-11,69493.1776091574,1369378888543.53,19335866773.6752,2316.5
2024-06-12,67329.1523272432,1327665028180.28,38513044382.608,2326.25
2024-06-13,68224.5196750199,1345244310606.69,36027809551.4521,2310.8
2024-06-14,66700.3169656438,1317161415434.7,29654777884.3811,2330.45
2024-06-17,66615.5378213177,1313849391756.98,12650130203.7228,2319.9
2024-06-18,66460.3889790995,1309329377372.77,29409728999.2761,2324.35
2024-06-19,65109.3148121905,1282295865979.06,41386972050.3184,2324.25
2024-06-20,64907.0746076032,1278699763341.07,21680698980.8891,2351.6
2024-06-21,64844.6744179776,1279317116821.38,26001551474.8443,2335.05
2024-06-24,63221.3573843748,1248188877658.23,10748270931.5187,2328.75
2024-06-25,60363.2349752963,1188964670369.4,42036553106.8903,2325.05
2024-06-26,61770.4138700954,1217935012739.81,21105562261.6485,2299.65
2024-06-27,60749.8961940201,1198205485427.56,22908540918.9712,2323.6
2024-06-28,61562.6453255004,1213931985719.8,18855138893.0676,2330.9
2024-07-01,62734.3938394547,1236676710888.48,17373592048.1205,2329.1
2024-07-02,62819.8222692185,1238799172479.87,25573074910.6897,2331.75
2024-07-03,62042.5650371006,1222901857941.06,18100530101.6894,2361.35
2024-07-04,60244.6807643309,1186937170314.93,30348692427.0244,2358.65
2024-07-05,57189.1741240864,1130121668991.05,43112005394.9312,2379.05
2024-07-08,55880.3753776708,1100452083927.7,20211914621.3264,2376.65
2024-07-09,56665.1407335203,1117615464651.69,41614266908.3047,2367.9
2024-07-10,57988.303512084,1144794688186.96,28413854577.2628,2384.35
2024-07-11,57704.2022844629,1139350681822.59,25987656347.2786,2409.2
2024-07-12,57388.1924791667,1130276546536.14,29196653598.7527,2406.85
2024-07-15,60942.3277399629,1204059167828.7,21295520563.6544,2421.25
2024-07-16,64835.4897332157,1277806993830.52,37810068492.8625,2443.2
2024-07-17,65162.2362523435,1284899538175.18,40914441633.0957,2480.25
2024-07-18,64136.3138436069,1266016458007.35,33459451713.5934,2463.8
2024-07-19,63959.5690080938,1261456293182.26,25976148878.6322,2403.5
2024-07-22,68088.1399632453,1343346742483.08,27078771827.952,2392.7
2024-07-23,67607.7133991887,1333201881091.78,43157593651.8031,2403.1
2024-07-24,65942.4174652284,1300963591115.54,36100536095.1887,2421.45
2024-07-25,65403.5351302253,1290447066028.32,28680123269.7154,2364.2
2024-07-26,65749.9636196533,1297125144853.14,35836896135.5429,2386.1
2024-07-29,68242.2474440493,1346263382369.56,17175244020.3654,2391.1
2024-07-30,66770.3209184827,1317581413497.26,42529043667.4502,2390.25
2024-07-31,66219.051024861,1306758338817.99,28892376510.6896,2426.3
2024-08-01,64679.7786470325,1275401473742.05,31403681581.1941,2454.55
2024-08-02,65357.5296076743,1289157073527.53,38911302447.6091,2469.85
2024-08-05,58006.2065866867,1147854905921.64,33664501541.4511,2393.85
2024-08-06,53956.2618415974,1064889039013.83,120245972389.372,2396.55
2024-08-07,55959.8410739936,1104019419316.69,52620100833.4709,2400.45
2024-08-08,55099.9518114673,1088566703585.43,41605918903.4117,2411.45
2024-08-09,61859.0315990416,1218342891278.61,49201548320.2907,2427.35
2024-08-12,58804.2344999261,1159146815397.62,21715994493.4569,2450.85
2024-08-13,59350.074332707,1171441797233.89,39403296385.8434,2471.55
2024-08-14,60601.2231778973,1195798013190.85,31955576195.2463,2456.7
2024-08-15,58739.1938223102,1159479277227.75,28079911397.673,2446.65
2024-08-16,57624.1169285219,1137141836825.87,33490251842.3816,2485.8
2024-08-19,58438.2937426854,1156217205294.16,17656027563.725,2494.55
2024-08-20,59574.9458129409,1176063402361.81,24031330179.259,2529.75
2024-08-21,59060.1261007414,1166088863323.09,31470716090.6191,2497.95
2024-08-22,61144.6876286661,1207099049402.51,32960965010.6081,2483
2024-08-23,60387.5406232136,1192308382713.84,28170302505.8474,2511.2
2024-08-26,64265.8163127286,1269291077270.11,17875230147.0443,2511.2
2024-08-27,62922.5863467626,1242487823611.26,17894692681.0918,2508.55
2024-08-28,59526.560879591,1176762244308.07,38131727427.9179,2505.25
2024-08-29,59015.2963388794,1166032395735.95,42018989572.4279,2518.1
2024-08-30,59351.5794909728,1171762256043.92,32563333956.9861,2513.35
2024-09-02,57357.7161728225,1133133027660.62,25465621877.9705,2498.6
2024-09-03,59108.7323586369,1168410293915.98,28012782290.9663,2479.8
2024-09-04,57504.5385862204,1137361604370.58,26829983370.3586,2487.95
2024-09-05,57987.8460141007,1144983177152.22,37550380696.7459,2509.55
2024-09-06,56132.4047320886,1109212553022.42,30005773445.6937,2506.15
2024-09-09,54792.4075576858,1085390277573.52,18644823662.2343,2499.7
2024-09-10,57049.1187511433,1126840069631.81,35655419448.0705,2506.3
2024-09-11,57624.1617833614,1137928777838.53,29676093302.307,2507.75
2024-09-12,57381.7644450005,1134292554478.85,37765652735.2964,2545.95
2024-09-13,58106.9512298153,1148469900814.25,34177859933.0234,2575.1
2024-09-16,59214.8022680181,1169677517083.06,17289597542.8668,2584
2024-09-17,58211.1232312863,1150499194409.93,32196570894.4021,2574.55
2024-09-18,60317.0319794625,1191818552363.61,34191170117.7826,2570.1
2024-09-19,61440.4120849451,1211837853548.93,40445339415.1129,2575.35
2024-09-20,62966.5293191051,1243871590271.49,41959080716.2877,2605.85
2024-09-23,63582.5995692482,1255899286380.2,20349365412.8167,2629.95
2024-09-24,63327.026544502,1251095079247.04,23998847798.7577,2635.95
2024-09-25,64334.142748761,1271183646356.57,31490984593.7059,2661.45
2024-09-26,63151.8995940134,1245721254991.3,26087643765.7482,2663.75
2024-09-27,65130.7688402323,1287151352432.85,37995568903.9445,2661.85
2024-09-30,65663.6898666233,1297825615076.34,12948707838.9384,2629.95
2024-10-01,63243.2753246438,1249577803402.17,35124446789.2711,2667.55
2024-10-02,60872.6685437255,1202927109017.55,54251488433.9503,2660.95
2024-10-03,60655.5597919685,1198652098493.49,41870731291.8674,2647.65
2024-10-04,60727.863951693,1200491237695.52,37711138441.7623,2650.05
2024-10-07,62811.7997281127,1241834324867.66,14592422860.6854,2640.95
2024-10-08,62287.3901051068,1231091696620.1,33878876147.3025,2639.9
2024-10-09,62185.2304237276,1229717180592.44,28626429276.5538,2610.7
2024-10-10,60597.1504561828,1197736450280.41,28530748117.8988,2628.95
2024-10-11,60195.1807377245,1189691671375.15,29481971885.6497,2648.8
2024-10-14,62829.5336860889,1241241970951.03,16784552979.0605,2654.9
2024-10-15,66049.9949270802,1306085613997.8,46553796134.146,2649.05
2024-10-16,66962.2199449679,1323774576161.62,51797932876.8281,2675.25
2024-10-17,67647.5441476687,1337304399194.89,40640495380.1959,2688.85
2024-10-18,67328.1052700299,1330387728623.82,34512072357.9209,2712.5
2024-10-21,68962.8291804569,1362381684459.91,17253863432.787,2736.45
2024-10-22,67394.8577573562,1332326858574.44,40485496091.9501,2736.5
2024-10-23,67351.047935125,1331426858508.4,31398389967.3811,2736.45
2024-10-24,66683.9680654231,1318285437546.28,32676918488.059,2732
2024-10-25,68214.052051574,1347888109010.59,35892606570.0355,2731.45
2024-10-28,67938.5541288567,1343350549900.12,16533385730.4342,2741.8
2024-10-29,69845.304531169,1380874923096.41,41990540384.9655,2769.15
2024-10-30,72781.1130815813,1439310420089.37,65487782004.9701,2777.8
2024-10-31,72342.6217112799,1431085552900.2,43498144313.673,2734.15
2024-11-01,70264.9973557328,1390195908292.93,45907074188.5702,2744.3
2024-11-04,68803.5062627747,1362302032218.02,37659435506.757,2742.6
2024-11-05,67793.2978270476,1340192510479.96,46183110993.7917,2742.55
2024-11-06,69335.4255313376,1370963795352.69,40025021601.494,2660.2
2024-11-07,75620.8860696319,1496392703840.91,128492534668.239,2692
2024-11-08,75987.2417832067,1502620808927.7,66590396087.4524,2691.15
2024-11-11,80466.7165483354,1590846468754.07,93473126207.6786,2624.75
2024-11-12,88637.4200032291,1756619702929.04,133959805308.725,2606.85
2024-11-13,88264.599745829,1741113172482.12,152356811694.449,2598.75
2024-11-14,90488.1000749785,1790737763695.33,136046309843.606,2567.3
2024-11-15,87407.5127371013,1726797438787.22,99649391847.0836,2571.8
2024-11-18,89841.471941351,1776887033229.91,48556083101.6475,2606.85
2024-11-19,90534.6245965029,1790917617392.44,77391724184.1935,2623.2
2024-11-20,92251.6524073831,1825195454018.5,80493234958.4916,2640.55
2024-11-21,94217.022296342,1862618759426.15,80747272080.2483,2665.3
2024-11-22,98509.1185910243,1948284556982.05,118163852022.318,2694.95
2024-11-25,98015.9355289458,1939446484727.43,50665680246.8678,2635.4
2024-11-26,93004.7009310329,1838788677873.87,89476321216.0935,2622.1
2024-11-27,91931.8307729183,1819990514406.09,97389239315.5295,2640.85
2024-11-28,95981.1805721056,1899088665519.23,81469353259.75,2641.85
2024-11-29,95661.5959581785,1892297852304.72,49067932024.4033,2651.05
2024-12-02,97311.7071908432,1925808416477.51,49147687432.5659,2642.15
2024-12-03,95833.1362300365,1896576914275.52,101019861361.493,2640.65
2024-12-04,96031.6309775983,1900922167493.36,87935752287.975,2648.65
2024-12-05,98881.4694561823,1957276192604.26,98230784298.0459,2640.15
2024-12-06,97201.5003640774,1920742551503.61,190460293531.538,2637.3
2024-12-09,101235.371702532,2003238967638.83,62677764785.0541,2671.9
2024-12-10,97353.9470082089,1926047690157.63,146846843211.517,2689.6
2024-12-11,96649.7144677153,1913115778728.28,125835977742.511,2705.45
2024-12-12,101123.618110337,2001746436338.84,118484957960.768,2684.35
2024-12-13,100000.808365352,1979166149963.31,100092043319.812,2659.05
2024-12-16,104721.50151809,2075487816560.19,70645074624.5287,2654.2
2024-12-17,106074.107235412,2097460193710.79,115184737759.336,2636.35
2024-12-18,106034.913402645,2100629850064.91,93417826250.1972,2635.65
2024-12-19,100355.57614815,1985284833093.57,113692025885.447,2592.45
2024-12-20,97851.353770758,1937022229972.21,100611554887.241,2616.45
2024-12-23,95094.2739486217,1884599149192.46,44619017105.3695,2613.8
2024-12-24,94644.9108546432,1874912975786.66,64937790292.6113,2613.8
2024-12-25,98695.714007826,1951173788529.12,49169088282.1574,2613.8
2024-12-26,99344.9541736723,1966481159354.12,33963749856.4474,2613.8
2024-12-27,95678.312445654,1894744251986.11,45049342388.1884,2615.95
2024-12-30,93663.4475196407,1854872605738.81,24065314499.5023,2609.1
2024-12-31,92627.2821311328,1833188187477.53,57595164139.4709,2609.1
2025-01-01,93507.8587474149,1851839954625.13,45327464907.7436,2609.1
2025-01-02,94384.1761153871,1869193319140.24,23275007789.4963,2646.3
2025-01-03,96852.1468123508,1917905016063.62,45157338602.6175,2646.8
2025-01-06,98364.5894659984,1948339898718.86,20060293834.7155,2633.35
2025-01-07,102229.394531897,2024825178619.82,46111387334.4617,2650.85
2025-01-08,96952.0988677496,1919133187081.31,60610257147.154,2659.65
2025-01-09,95016.7144098918,1885313354913.72,65790469838.3439,2674.6
2025-01-10,92376.275783461,1832933628117.94,65850881574.7618,2687.45
2025-01-13,94454.7708963881,1870314882306.92,19608932595.533,2669.5
2025-01-14,94456.3493746993,1870609367804.82,76328330233.3114,2667
2025-01-15,96574.0776879919,1912603332624.11,51241728228.8172,2677.7
